ano,VAR_EFETIVO_DOS_REBANHOS,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BELEM,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BELEM - REGIMED_ABAETETUBA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BELEM - REGIMED_BELEM,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BELEM - REGIMED_CAMETA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_MARABA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_MARABA - REGIMED_MARABA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_MARABA - REGIMED_TUCURUI,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_MARABA - REGIMED_PARAUAPEBAS,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BREVES,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BREVES - REGIMED_BREVES,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_BREVES - REGIMED_SOURESALVATERRA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_REDENCAO,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_REDENCAO - REGIMED_XINGUARA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_REDENCAO - REGIMED_REDENCAO,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_REDENCAO - REGIMED_TUCUMASAOFELIXDOXINGU,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_SANTAREM,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_SANTAREM - REGIMED_SANTAREM,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_SANTAREM - REGIMED_ITAITUBA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_SANTAREM - REGIMED_ORIXIMINA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_ALTAMIRA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_ALTAMIRA - REGIMED_ALMEIRIMPORTODEMOZ,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_ALTAMIRA - REGIMED_ALTAMIRA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL - REGIMED_BRAGANCA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL - REGIMED_PARAGOMINAS,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL - REGIMED_CAPANEMA,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL - REGIMED_CAPITAOPOCO,VAR_EFETIVO_DOS_REBANHOS - PRODUTO_BOVINO - REGINTER_CASTANHAL - REGIMED_CASTANHAL,VAR_AREA_DE_COBERTURA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BELEM,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BELEM - REGIMED_ABAETETUBA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BELEM - REGIMED_BELEM,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BELEM - REGIMED_CAMETA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_MARABA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_MARABA - REGIMED_MARABA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_MARABA - REGIMED_TUCURUI,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_MARABA - REGIMED_PARAUAPEBAS,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BREVES,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BREVES - REGIMED_BREVES,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_BREVES - REGIMED_SOURESALVATERRA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_REDENCAO,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_REDENCAO - REGIMED_XINGUARA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_REDENCAO - REGIMED_REDENCAO,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_REDENCAO - REGIMED_TUCUMASAOFELIXDOXINGU,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_SANTAREM,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_SANTAREM - REGIMED_SANTAREM,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_SANTAREM - REGIMED_ITAITUBA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_SANTAREM - REGIMED_ORIXIMINA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_ALTAMIRA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_ALTAMIRA - REGIMED_ALMEIRIMPORTODEMOZ,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_ALTAMIRA - REGIMED_ALTAMIRA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL - REGIMED_BRAGANCA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL - REGIMED_PARAGOMINAS,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL - REGIMED_CAPANEMA,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL - REGIMED_CAPITAOPOCO,VAR_AREA_DE_COBERTURA - PRODUTO_PASTO - REGINTER_CASTANHAL - REGIMED_CASTANHAL,TOTAL
1995,8146687.000002533,8146687.000006095,386195.00000080257,140850.00000736723,241045.00000853173,4300.000009690745,1477368.0000014326,878458.0000002498,452910.0000089823,146000.00000971576,689569.0000017112,241329.0000080786,448240.00000715355,2832750.000002577,989982.0000040121,1434341.0000006154,408427.0000031444,1006708.0000099195,405500.00000965124,348408.00000600977,252800.00000849282,443498.0000062667,32898.00000574809,410600.0000093519,1310599.0000046706,80300.00000431767,944242.0000045225,42239.00000311375,64655.00000861354,179163.00000895723,10420880.537115352,10420880.537119329,663422.6177659758,212990.16767203054,370842.97628627525,79589.47381283512,2743305.317645427,1554886.14113879,686580.5217182285,501838.65478948754,78317.22848152398,61672.2820003103,16644.946486577435,2892613.428670429,902255.7690035384,1513053.4861783462,477304.1734928772,1481766.0452804267,760097.3098572681,466105.5898342904,255563.14560005468,660103.1282173279,159485.4965129123,500617.6317115735,1901352.7710845144,272691.6696770337,928871.8599955923,108859.91323351252,257899.402998067,333029.92520792154,18567567.537117884
1996,6831780.00000003,6831780.000000675,171172.00000050207,57265.00000269533,109891.00000885254,4016.0000038046946,1919498.0000079663,1126739.000003518,371759.0000097141,421000.0000022034,615942.0000062189,255403.0000091388,360539.00000304665,2207583.0000028308,800056.0000022128,964488.0000091562,443039.0000049982,853660.0000026146,345349.0000018259,305759.00000397785,202552.0000019818,480073.0000031991,20323.000007992498,459750.00000871747,583852.000007475,70650.00000031172,279554.0000051466,37131.000001708686,57760.0000006755,138757.00000454346,11072805.639948819,11072805.63995006,689628.228846434,232387.14403281664,377620.9460240199,79620.13881032333,2949943.4019004013,1679860.3362118723,734667.2868635417,535415.7788334442,82242.80996885596,65215.222670989504,17027.587299784573,3116210.39249977,938755.8150063931,1619882.25819358,557572.3193030872,1570541.2600006866,762326.190820332,551262.7036887956,256952.36549781432,714643.2853423747,158804.2080487799,555839.0773086492,1949596.2614249557,266522.58209839935,957789.5001537637,111742.58272192879,262950.2450667658,350591.3513931703,17904585.63994885
1997,7604454.000005627,7604454.000004358,206142.0000089057,59900.000005793736,142290.0000001106,3952.0000057111556,1940906.0000093332,1165597.00000236,344109.0000077599,431200.0000060164,550900.0000058676,230302.00000771967,320598.00000391545,2903661.0000075554,1275954.0000047518,1136456.000005214,491251.0000014347,862532.0000057487,322900.000005526,321100.00000336254,218532.0000046185,515906.0000069099,20506.00000967814,495400.0000073585,624407.0000088481,109020.00000210265,277286.0000046274,39260.00000789333,58800.00000569724,140041.00000983253,11827570.76174311,11827570.761744078,695045.0104871364,246145.1918594513,354285.9207142522,94613.89792746602,3176082.2820145786,1771728.057325546,837231.4197770933,567122.8049207652,99699.81481213622,80407.38712059097,19292.42770440634,3357602.3351806477,964207.6061137536,1756245.9399571372,637148.7891174188,1631748.3572737176,765818.0105970645,601279.6322146974,264650.71446330927,877915.967502644,181063.54658239434,696852.4209300923,1989476.994500296,264853.2326928595,1000807.3988000953,99233.9758484198,286147.57734190236,338434.80984659464,19432024.76174874
1998,8400521.000004333,8400521.00000415,216260.00000157638,61490.000008946634,150355.0000065245,4415.000005838111,2102983.000001709,1273730.0000093414,378253.00000889983,451000.0000076912,460782.00000664534,155555.0000096265,305227.00000312366,3144008.0000004736,1435733.0000088026,1121651.0000021616,586624.0000086396,921034.0000010651,330006.00000868324,355044.0000045334,235984.00000820222,531421.0000075811,20873.000002100172,510548.000003296,1024033.0000040574,102150.00000061655,667198.000006913,42792.00000306272,61935.00000077465,149958.00000045236,12548125.489674624,12548125.489671107,725344.1255646382,265895.9250739434,365419.0161262793,94029.18437426594,3399084.797608996,1894605.5807598282,904955.1164710239,599524.1003981213,109543.34556006131,92274.06829220623,17269.27727559607,3594006.8481343836,1003340.7630804088,1865568.0522658434,725098.032785479,1696669.2358329187,785017.2325166739,641143.3789042331,270508.6244197651,944153.9487366136,180826.5780119968,763327.3707341173,2079323.1882509242,270475.3267665909,1060360.1317478656,99869.35163396383,300962.1087173619,347656.26941289316,20948646.489678957
1999,8924089.000002466,8924089.000006346,309415.0000037794,66100.00000833547,239175.00000199827,4140.000000422725,1972341.000000737,1157931.0000086739,359410.00000294193,455000.0000030675,445928.0000031941,148493.00000708143,297435.0000056427,3482637.00000595,1564836.0000038005,1190109.0000011432,727692.0000029413,1009815.0000036957,348366.0000012082,409000.00000751205,252449.00000128028,581356.0000039657,21124.000002838762,560232.0000083722,1122597.0000005,103900.00000573523,742159.0000015551,46023.00000949358,67611.0000010494,162904.0000032915,13042155.620906731,13042155.620905885,747062.7960767951,270070.8227740163,385111.56440765003,91880.40889410046,3536303.6227834914,1995122.0077336968,923186.9502741604,617994.664789589,100674.22981013058,92389.77544557776,8284.454365454629,3844626.8341414873,1043828.4807040915,2003444.5787838146,797353.774655805,1671310.4250897027,746464.0594999745,655198.604920301,269647.7606775889,949623.6737208728,176837.29404648358,772786.3796796283,2192554.0393244443,289194.2756171775,1101221.991160387,115384.91307388089,313857.46985986555,372895.38964309363,21966244.6209092
2000,10333309.000005502,10333309.000009043,344540.0000047344,94450.00000600044,245354.00000474285,4736.0000041699,2234925.000006072,1408151.0000092895,376274.0000077206,450500.0000023622,458200.00000326993,156790.0000059259,301410.000008312,4314419.000005025,1373963.0000000312,1757835.000005448,1182621.0000098487,1137071.0000017753,373941.0000000169,477374.00000749395,285756.00000616774,698149.0000028887,21547.000004643436,676602.000009235,1146005.0000052545,104700.00000435914,751291.0000033017,48290.00000072712,69950.00000946829,171774.00000150726,13528037.556662144,13528037.55666848,724764.7776137148,254918.29215336184,399720.17321617185,70126.31225010123,3687124.7022084724,2104326.670784687,937478.4620993843,645319.5693310678,73584.06634748752,71302.80585773083,2281.260496509919,4048620.843746848,1080569.8995124102,2111182.5120343505,856868.4321998915,1673572.6660648517,766289.0945254096,646166.8287311558,261116.74281515286,995281.4292739126,190477.19875782562,804804.2305205702,2325089.071437771,334153.86900802184,1118715.9368273423,135599.45997589952,333018.03735278104,403601.76828662795,23861346.55666765
2001,11103372.000009743,11103372.000006031,353687.00000775995,98800.00000126456,250816.00000262127,4071.0000081841704,2320051.0000063856,1419377.0000055775,441174.0000035458,459500.00000588375,436192.00000000437,154402.00000996114,281790.00000746374,4757053.000007055,1347479.000006283,1848958.000009542,1560616.0000085665,1173967.0000091037,381600.0000038591,502000.0000081543,290367.0000005986,897873.0000088171,31578.00000766199,866295.0000083927,1164549.0000016189,115460.00000550288,753980.0000097984,46455.00000352779,84260.00000041205,164394.0000006678,14285031.554428143,14285031.554430496,712743.4444147955,255985.37014780607,390521.25217857247,66236.8221032187,3852915.4600091176,2209061.4338489575,983855.2215107903,659998.8046490516,72588.43785275095,70478.44637485628,2109.991479858232,4363663.613556393,1147712.5432929527,2255895.2004073085,960055.869863526,1767771.9805860866,831245.0505909887,663557.772200894,272969.1577916891,1137833.2576549007,216735.69285807057,921097.5647967592,2377515.360394059,353253.1959220342,1112004.6583504218,143738.1582757167,350588.42000338074,417930.92785544065,25388403.554437887
2002,12245287.000006573,12245287.000000356,382453.00000495045,112000.00000394665,266458.00000654545,3995.0000048684933,2897405.00000339,1809041.0000090941,492664.0000006502,595700.0000094873,425065.0000006887,151165.00000987633,273900.0000017838,4987040.000002884,1448868.0000062448,1830028.0000077244,1708144.0000076436,1245349.0000024233,407494.00000377296,511422.00000375963,326433.0000057805,1062530.0000060915,38450.00000573441,1024080.0000050318,1245445.0000015465,117880.00000978417,766563.0000064682,48745.000009978234,93250.0000092432,219007.0000007926,14889773.689154003,14889773.689150933,712986.1857029734,252646.38413049802,395888.62897974654,64451.17261401942,4009601.329117831,2281353.3193014464,1062335.9573328923,665912.0524923078,69879.05463170685,67575.52881494071,2303.525821185281,4585545.203244175,1142923.6412605783,2367417.551149625,1075204.0108525124,1863759.7920199137,870657.6542154002,720994.5535698121,272107.5842389808,1187206.1358816817,216607.3412307988,970598.7946508486,2460795.9885706445,377580.78196046327,1131572.0956932649,151343.53500209894,369301.58874253527,430997.98719958164,27135060.689160578
2003,13429326.000001533,13429326.000006218,403815.0000059107,121053.00000628205,278485.00000860315,4277.000009469359,3326213.0000094273,1954577.000006158,749336.0000033941,622300.0000020933,424184.0000096744,160754.00000336333,263430.0000051425,5205889.000000721,1468010.0000049525,1915374.0000050138,1822505.0000069698,1421912.0000079577,463950.0000007331,601634.0000026637,356328.00000158866,1211877.0000044734,40372.00000623284,1171505.0000003972,1435436.0000055754,160684.0000022976,846097.0000072441,61904.000008584066,118673.00000423269,248078.00000423164,15661286.532091513,15661286.532088235,743671.2686112728,266546.2597917891,413189.65520593646,63935.353627339886,4143766.967253692,2371754.448171439,1095563.1933820485,676449.3257207932,71369.0519833359,69083.58673733781,2285.465248284266,4890135.953070791,1144750.53833292,2510111.682991385,1235273.731745044,1952327.3407178589,854223.2512881528,807408.8946872299,290695.1947534946,1264175.2516142286,200169.9914945195,1064005.260127005,2595840.698865764,414002.81250938243,1191378.4330991877,162644.3099697442,377038.78124424507,450776.36205328314,29090612.532093048
2004,17478996.00000206,17478996.000009343,369324.0000070131,140924.0000032839,215992.00000981198,12408.00000369034,5354389.000003021,3027024.0000042273,1206528.0000016985,1120837.0000093284,379894.00000173,168078.0000078754,211816.00000074893,6741077.000005824,1612652.0000055041,3026391.000006281,2102034.000006491,1697568.000006347,565179.0000078498,778517.0000040856,353872.000004737,1360366.0000040147,42621.000000598746,1317745.0000051737,1576378.0000026203,151290.0000062421,985208.0000077315,74416.00000100683,135658.0000019742,229806.00000432023,16654680.73728304,16654680.7372877,814950.705831207,310922.7522817017,441818.46368213824,62209.48987569838,4386876.451343654,2493602.519807209,1194302.4994838377,698971.4320666656,79013.2903575684,76962.387259841,2050.9030950933693,5161818.955021137,1156466.2550868962,2636540.7974843816,1368811.9024651204,2118653.531757608,857975.2542235937,952574.3651856886,308103.91236558656,1405437.0048865594,205131.45339822813,1200305.5514879145,2687930.7981235776,397531.2406106512,1260932.4752860428,172178.15562340565,386332.98324504046,470955.9433765203,34133676.7372851
2005,18113139.00000904,18113139.000000853,402264.00000712735,158906.00000904032,230300.00000552024,13058.000005593733,5606013.000004634,3189390.000007839,1268831.0000078906,1147792.0000032578,398584.000003245,104812.00000103872,293772.0000027012,6672644.000006679,1559814.0000096748,2954357.000007358,2158473.000007823,1909689.0000057854,575364.0000068271,964048.0000064106,370277.00000924984,1469587.0000030354,43519.00000732442,1426068.0000090168,1654358.0000046196,186152.00000158735,990131.0000049471,79287.00000257547,147012.00000183273,251776.00000729036,17319861.979461268,17319861.97946166,850398.3779772196,338139.84447147616,447450.35428352153,64808.179229769485,4568732.15612918,2569246.691413263,1289139.0330208347,710346.4317029937,84489.80263097519,82346.46359796857,2143.339031886526,5383675.995488125,1165763.617233641,2740769.349211813,1477143.0290486517,2181414.97608296,840758.5550400296,1025012.2352222815,315644.1858266362,1518623.0471544475,201923.23247279483,1316699.814675454,2732527.6240482247,397279.39488944766,1304213.2751936063,166169.79291334824,392413.0262078756,472452.1348652406,35433000.97947031
2006,17550158.000002384,17550158.00000504,412209.0000058514,159250.0000092057,240958.0000007538,12001.000005712704,5102704.000002289,2822987.000009163,1299217.0000034266,980500.0000075509,327520.0000006327,99193.00000598452,228327.00000038062,6350763.000009381,1475723.000007686,2764071.0000091237,2110969.00000614,2082646.0000030617,601127.0000088239,1119790.000002914,361729.0000070484,1572208.000008937,44829.00000263916,1527379.0000004997,1702108.0000019532,185327.00000098548,1017914.0000079419,85548.00000197449,154739.0000008542,258580.00000800405,17983769.690578282,17983769.690579683,868456.6357672793,357879.5518744108,438066.972092184,72510.11180189028,4763040.581571263,2645968.6636792286,1398389.9847853044,718681.93311787,91332.0661601383,89182.65423002964,2149.4119361970465,5600828.075372782,1167664.4450128789,2854482.398425475,1578681.2319445459,2260854.21425959,830566.5066446946,1115873.6810033477,314414.0266290679,1576549.1172627532,181126.45613669668,1395422.661138118,2822709.0002063042,442695.8287648473,1361412.0700378546,154125.11998407755,404785.33669997414,459690.6447438751,35533927.690580666
2007,15402711.000009486,15402711.000004876,335489.00000317965,115974.00000165841,210095.00000077402,9420.000005170668,4327450.000007291,2404272.000003262,1045278.0000040481,877900.000001069,334820.0000006146,103742.00000738114,231078.0000023385,5582853.000004497,1269061.0000038675,2381273.0000043944,1932519.000007234,1484155.0000038443,511958.0000009628,590193.0000027862,382004.0000033338,1674934.0000045132,73308.00000139815,1601626.0000018352,1663010.000001993,256599.00000199798,949422.0000066559,76747.00000357146,162776.00000687217,217466.00000715375,18500673.59953446,18500673.599535145,903469.2152008173,380346.9777042223,447267.3428873009,75854.89461578507,4885278.750934533,2694703.3806970255,1469187.7850037664,721387.5852463136,101075.76833436266,95938.96758904347,5136.800745682564,5780828.983810056,1173830.8920949518,2941250.0107065556,1665748.08101775,2305484.418292919,816524.3829064725,1174957.2930660245,314002.7423299078,1637812.5874956017,166180.02329371005,1471632.5642149283,2886723.875494745,469200.5357780787,1391069.5615451178,150378.64884114175,421373.2687479373,454701.86060520157,33903384.599543944
2008,16289663.000003299,16289663.000000281,413168.000001077,156207.0000018405,246723.00000215476,10238.000003707226,4625910.000004242,2529447.000002351,1223263.0000019597,873200.0000056275,337617.0000077782,105097.00000339781,232520.00000452498,5809755.00000239,1346004.0000012033,2185661.0000005555,2278090.000004468,1922771.0000007362,560714.0000050686,978200.0000041458,383857.0000095033,1545080.0000012347,81323.00000040609,1463757.0000086755,1635362.0000058638,243852.00000747974,928724.0000037785,74392.00000217409,162612.00000075894,225782.00000616338,19019960.859796796,19019960.859797575,958176.9604678322,399530.992234408,480958.56527400506,77687.40297246123,5012884.954123923,2747696.550833206,1539437.606803698,725750.796495059,111945.06632603379,102629.29008227005,9315.77624989722,5947045.27290079,1182269.3122289202,3020530.074646448,1744245.8860300598,2366764.2204216034,820747.7387752782,1228248.1697565166,317768.3118961405,1692028.2806774992,158905.12579625525,1533123.1548802697,2931116.1049035764,452244.67925598455,1406347.6280951092,162921.27279430247,425460.5417317482,484141.98305217543,35309623.85980009
2009,16905772.000008993,16905772.00000034,352550.0000096829,148367.00000702115,193434.00000480408,10749.000007220675,4668351.000009749,2608961.0000038436,1251390.0000051686,808000.000005798,346764.0000069147,110162.00000297316,236602.00000135426,6127449.000006031,1373233.000006115,2399007.000008539,2355209.000000484,2323950.0000072164,595000.0000019796,1365699.0000099605,363251.0000071523,1579377.0000097742,85870.00000770108,1493507.0000004312,1507331.0000059758,234944.0000002713,809007.0000047997,79167.00000486395,161448.00000096025,222765.00000674598,19306533.395146657,19306533.39514299,993708.0282996603,416147.38171401125,491023.4253457831,86537.22124862463,5074918.216594688,2763927.277895602,1588199.6877308704,722791.2509817607,126627.53917415842,117565.97895628313,9061.560228689028,5997944.282261866,1181937.4556551417,3029279.8857846553,1786726.9408423833,2392515.0327193355,791047.355417197,1270996.9159054172,330470.7614140228,1760760.657315594,172628.79616846493,1588131.861151126,2960059.6388044176,471206.65840787266,1387980.8171627831,169557.5512718066,430390.0596132842,500924.5523676062,36212305.39515565
2010,17682796.00000392,17682796.00000745,325047.00000711123,129851.00000966415,183910.0000082985,11286.00000023098,5112446.000009193,2787106.0000041053,1476340.0000005164,849000.0000034869,356289.0000009856,118589.00000638048,237700.00000139006,6557715.000002265,1482213.000005269,2603449.0000059833,2472053.000002049,2275802.000004292,632054.000000604,1279644.0000081037,364104.00000354036,1632190.0000097798,90163.00000838251,1542027.0000076266,1423307.0000014647,225541.0000023693,739727.000004534,69835.00000449433,145854.0000082803,242350.00000972918,19324733.84972733,19324733.849717993,982094.7195333362,411126.3382584306,486929.1502232776,84039.2310597066,5130931.857806572,2782653.3020883426,1626502.8244050348,721775.7313307937,130625.18033045113,124458.95512343814,6166.22522066184,6037671.981309174,1181394.3241902567,3038791.2214709437,1817486.4356576367,2322865.046635816,722782.3725351073,1280411.8547087272,319670.81940193736,1798325.596112617,188904.47773312635,1609421.1183844432,2922219.4680325575,483312.1999675613,1332637.2779484706,168081.88626804447,442156.4085240333,496031.6953419442,37007529.84973125
2011,18313487.00000601,18313487.00000271,311348.00000784145,129171.0000032022,170328.00000476014,11849.000007911758,5285937.000009519,2907207.000009437,1538730.0000017916,840000.0000006617,368931.0000081774,125848.00000174891,243083.00000055978,6861169.000007689,1523150.0000023479,2770926.00000115,2567093.000003413,2300354.0000022855,625366.0000055358,1332327.000002788,342661.0000070633,1789957.0000082643,94403.00000301164,1695554.0000016338,1395791.000002849,228442.00000656297,705764.0000094997,73838.00000886116,153544.00000587376,234203.00000456534,19225748.62010663,19225748.620102856,932811.9810012946,393743.37591523194,460702.48998440534,78366.11511534672,5131644.138501913,2772734.8842680305,1642515.9411243633,716393.3131088,128944.10804799238,122710.88364832569,6233.224411929079,6073103.864647301,1172777.2422132308,3059636.555608256,1840690.0668386533,2282705.8220983553,681752.0259854448,1286682.5519848494,314271.24413612206,1818179.5904256813,193108.05271521944,1625071.5377173533,2858359.115413971,474313.73287952784,1305271.3093033587,158647.01618220125,439891.96826561564,480235.0887919175,37539235.62011264
2012,18648332.000001874,18648332.00000692,303589.0000082878,138556.0000041099,161701.0000000307,3332.0000085252045,5242137.000008861,2797038.0000013895,1697099.0000021956,748000.0000091796,324410.00000650977,129246.00000816851,195164.00000170793,7013604.000007375,1522145.000000337,2870283.000001795,2621176.0000039977,2422813.0000044876,660989.0000057302,1384940.0000006636,376884.00000963896,1881178.0000048839,97234.00000643417,1783944.0000009665,1460601.0000041644,244996.0000001471,752327.0000076024,77849.00000635006,157310.00000463828,228119.00000727264,19126656.632408094,19126656.63240175,906613.4042107859,389547.1690014923,444777.49193867476,72288.74327916485,5104274.211693289,2767840.474953567,1626243.0456653552,710190.6910921789,120354.66911213745,115891.56594771988,4463.103179205004,6084726.616480181,1170948.2998145123,3068924.527187286,1844853.7894968065,2304171.8879911765,692450.230939775,1293067.6218889058,318654.03517034603,1815108.602615658,181395.371432161,1633713.2311892835,2791407.240317864,467043.88660601614,1277656.9158179993,153092.1631793938,428790.01430479944,464824.2604101285,37774988.63240997
2013,19171282.000002004,19171282.000002734,214447.00000530042,53101.000005314614,158541.00000687252,2805.0000035008165,5504492.000003415,2843676.0000081365,1869816.0000055232,791000.0000071254,258167.00000220485,93077.00000582161,165090.00000876002,7289704.000005836,1505193.0000043884,3032854.000002471,2751657.000005374,2447394.0000055735,655220.0000097245,1402535.000008661,389639.0000076348,1949366.0000004119,45590.0000017993,1903776.0000031146,1507712.000000028,250864.00000285817,751008.0000051521,80563.00000903738,161688.00000460967,263589.0000058583,19137366.954253417,19137366.954248928,907076.611820983,398494.2436060111,431285.07909733505,77297.28912072032,5088549.784255067,2750443.134019718,1644092.061582628,694014.5886526041,118266.1692175707,114280.44409697752,3985.7251169382866,6102862.168611597,1164672.5924607033,3081291.389781728,1856898.1863755279,2341833.963447748,720426.8568363123,1299184.3554622682,322222.751156292,1806964.2974940226,172903.3615628617,1634060.935934841,2771813.9594446793,473041.4040957158,1247586.9402927582,156085.38868275503,428923.95098281495,466176.27540359,38308648.95425542
2014,19952512.000002895,19952512.00000985,292744.00000178115,130474.00000396676,159481.00000932885,2789.000000250077,6128293.000004679,3233995.000005098,2048298.0000025947,846000.0000075024,306483.0000069313,99314.000001822,207169.00000397582,7311041.000003146,1581904.0000048613,3040568.0000020596,2688569.000004397,2430736.000007344,692600.0000011149,1358505.0000053865,379631.00000011345,1958386.0000022352,74154.00000443945,1884232.0000004289,1524829.0000088932,249889.00000913034,752339.0000041035,78739.00000334367,180356.00000997903,263506.00000581454,19260792.06059781,19260792.06059799,932438.0133961225,406670.8275819523,451906.7053423202,73860.48047848056,5114952.588191862,2745074.026305057,1684425.367082122,685453.1948296664,127397.66596545152,122805.02367715209,4592.642292850943,6094248.533527324,1160289.0179941726,3065035.6942152684,1868923.8213240136,2372837.6558132763,725959.6844282239,1312427.8635265464,334450.10786966945,1822887.0872969828,173034.4232183649,1649852.6640798915,2796030.5164337954,493955.34792088903,1224247.9419055963,161796.19648517476,430798.3974192075,485232.6327213845,39213304.060600705
2015,20306448.000001065,20306448.000000183,336807.00000076543,169448.00000756004,164012.0000073599,3347.000007594087,6524002.000008055,3602660.000002058,2046342.0000006617,875000.0000085928,295635.000004758,102801.00000803251,192834.00000399625,7383001.000005761,1620459.0000048955,3073926.0000043376,2688616.0000017206,2384584.0000056513,670533.0000052749,1332414.0000010624,381637.0000044074,1871556.000009758,68523.00000297082,1803033.0000087863,1510863.0000028994,235791.00000429392,739099.0000062245,78250.00000846128,182430.00000621364,275293.0000071709,19483025.31806962,19483025.318059854,944338.4420796811,406926.0957098708,463432.3398068284,73980.00656875178,5182784.736146281,2777442.0604100544,1718946.026884836,686396.6488637335,141610.77294295526,136567.45082374333,5043.322128838873,6122492.369998176,1167931.9680116659,3061525.6800275957,1893034.721968021,2430467.773140958,747452.2445103892,1339834.973651084,343180.5549837273,1864173.102156784,187985.42217873063,1676187.679992433,2797158.1216285354,502018.74621192453,1208447.1703339026,161040.48213215233,430745.58873810637,494906.1342390847,39789473.31807068
